34,1,0,0,-1,44,51,9,27
34,-1,0,0,-1,55,53,9,27
10,2,0,4,2,4,4,1,74
12,3,1,4,3,4,4,1,74
34,1,0,0,-1,7,6,1,74
34,-1,0,0,-1,7,6,1,74
23,5,2,5,5,9,8,1,74
14,4,1,5,3,5,11,3,69
25,2,0,6,1,5,11,3,69
11,5,1,6,1,8,14,3,69
1,3,0,3,1,4,16,4,63
34,-1,0,0,-1,4,16,4,63
29,2,0,5,1,10,18,4,63
28,4,3,5,10,7,19,5,58
34,-1,0,0,-1,7,19,5,58
32,6,3,6,8,7,19,5,58
19,4,2,5,5,9,21,5,58
17,1,0,6,2,9,23,7,53
34,-1,0,0,-1,9,23,7,53
4,2,1,4,3,11,25,7,53
25,2,0,6,1,6,25,8,49
32,6,3,6,8,6,25,8,49
34,1,0,0,-1,8,27,8,49
34,-1,0,0,-1,8,27,8,49
26,2,1,4,4,18,29,8,49
34,-1,0,0,-1,11,29,10,43
15,4,2,6,7,13,31,10,43
32,6,3,6,8,4,33,12,36
7,3,1,6,0,4,33,12,36
0,1,0,2,2,4,33,12,36
5,2,0,5,2,18,35,12,36
34,-1,0,0,-1,14,35,12,31
34,1,0,0,-1,16,37,12,31
34,-1,0,0,-1,16,37,12,31
34,1,0,0,-1,18,39,12,31
34,-1,0,0,-1,18,39,12,31
34,1,0,0,-1,32,41,12,31
34,-1,0,0,-1,32,41,12,31
34,1,0,0,-1,34,43,12,31
34,-1,0,0,-1,34,43,12,31
32,6,3,6,8,34,43,12,31
34,1,0,0,-1,36,45,12,31
34,-1,0,0,-1,36,45,12,31
34,1,0,0,-1,50,47,12,31
34,-1,0,0,-1,50,47,12,31
34,1,0,0,-1,52,49,12,31
34,-1,0,0,-1,52,49,12,31
32,6,3,6,8,52,49,12,31
34,1,0,0,-1,54,51,12,31
34,-1,0,0,-1,54,51,12,31
34,1,0,0,-1,68,53,12,31
2,1,0,3,3,5,3,1,75
17,1,0,6,2,5,3,1,75
34,-1,0,0,-1,5,3,1,75
25,2,0,6,1,8,5,1,75
11,5,1,6,1,5,5,1,69
28,4,3,5,10,10,10,1,69
4,2,1,4,3,7,10,1,64
34,1,0,0,-1,2,10,2,60
10,2,0,4,2,2,10,2,60
3,2,0,3,2,6,12,2,60
6,4,1,7,1,2,12,2,57
34,1,0,0,-1,6,16,2,57
34,-1,0,0,-1,6,16,2,57
23,5,2,5,5,10,18,2,57
32,6,3,6,8,5,21,4,51
29,2,0,5,1,5,21,4,51
34,-1,0,0,-1,5,21,4,51
12,3,1,4,3,11,23,4,51
25,2,0,6,1,7,24,5,47
0,1,0,2,2,7,24,5,47
5,2,0,5,2,9,26,5,47
32,6,3,6,8,5,26,5,41
1,3,0,3,1,5,26,5,41
19,4,2,5,5,13,29,5,41
34,-1,0,0,-1,7,30,7,36
16,6,2,6,3,9,32,7,36
32,6,3,6,8,13,36,9,29
18,6,2,4,4,13,36,9,29
8,5,2,4,6,15,38,9,29
31,6,3,4,7,18,41,11,25
34,1,0,0,-1,21,44,11,25
32,6,3,6,8,21,44,11,24
22,3,2,5,10,21,44,11,24
34,1,0,0,-1,35,47,11,24
34,-1,0,0,-1,35,47,11,24
34,1,0,0,-1,37,49,11,24
34,-1,0,0,-1,37,49,11,24
32,6,3,6,8,37,49,11,24
34,1,0,0,-1,39,51,11,24
34,-1,0,0,-1,39,51,11,24
34,1,0,0,-1,52,53,11,24
10,2,0,4,2,5,5,1,75
17,1,0,6,2,5,5,1,75
6,4,1,7,1,5,5,1,75
12,3,1,4,3,8,8,1,75
34,-1,0,0,-1,2,8,2,71
34,1,0,0,-1,4,10,2,71
34,-1,0,0,-1,4,10,2,71
18,6,2,4,4,8,12,2,71
25,2,0,6,1,4,16,4,67
16,6,2,6,3,4,16,4,67
34,1,0,0,-1,12,20,4,67
32,6,3,6,8,12,20,4,66
19,4,2,5,5,12,20,4,66
7,3,1,6,0,20,24,4,66
4,2,1,4,3,18,24,5,60
29,2,0,5,1,14,25,6,56
32,6,3,6,8,14,25,6,56
3,2,0,3,2,16,27,6,56
2,1,0,3,3,12,27,6,53
34,-1,0,0,-1,12,27,6,53
0,1,0,2,2,20,29,6,53
8,5,2,4,6,17,29,6,51
32,6,3,6,8,12,33,8,46
34,-1,0,0,-1,12,33,8,46
20,3,0,7,2,22,35,8,46
23,5,2,5,5,18,36,8,39
31,6,3,4,7,22,40,8,39
27,2,2,6,7,21,42,11,33
26,2,1,4,4,23,44,11,33
32,6,3,6,8,14,44,13,26
1,3,0,3,1,14,44,13,26
34,1,0,0,-1,30,47,13,26
5,2,0,5,2,30,47,13,26
14,4,1,5,3,32,49,13,26
32,6,3,6,8,27,51,14,20
34,-1,0,0,-1,27,51,14,20
34,1,0,0,-1,43,53,14,20
28,4,3,5,10,8,3,0,81
6,4,1,7,1,5,3,0,76
34,1,0,0,-1,4,6,1,69
2,1,0,3,3,6,8,1,69
25,2,0,6,1,2,8,1,66
10,2,0,4,2,0,9,1,60
16,6,2,6,3,0,9,1,60
34,-1,0,0,-1,8,16,1,60
4,2,1,4,3,8,16,1,60
12,3,1,4,3,11,18,1,60
14,4,1,5,3,7,19,2,56
32,6,3,6,8,7,19,2,56
29,2,0,5,1,10,22,2,56
11,5,1,6,1,5,22,3,51
32,6,3,6,8,5,22,3,51
7,3,1,6,0,13,27,3,51
17,1,0,6,2,11,27,4,45
8,5,2,4,6,8,27,4,39
18,6,2,4,4,7,31,6,35
32,6,3,6,8,7,31,6,35
0,1,0,2,2,9,33,6,35
34,-1,0,0,-1,6,33,6,33
5,2,0,5,2,6,33,6,33
34,-1,0,0,-1,14,35,6,33
31,6,3,4,7,14,35,6,33
1,3,0,3,1,26,41,6,33
3,2,0,3,2,22,41,6,30
13,1,1,5,7,18,41,6,27
30,3,1,5,2,11,41,7,22
32,6,3,6,8,11,41,7,22
34,-1,0,0,-1,24,47,7,22
34,1,0,0,-1,24,47,7,22
34,-1,0,0,-1,26,49,7,22
34,1,0,0,-1,26,49,7,22
32,6,3,6,8,26,49,7,22
34,-1,0,0,-1,28,51,7,22
34,1,0,0,-1,28,51,7,22
34,-1,0,0,-1,37,53,7,22
12,3,1,4,3,4,4,1,74
1,3,0,3,1,4,4,1,74
7,3,1,6,0,8,7,1,74
25,2,0,6,1,6,7,2,68
28,4,3,5,10,8,9,2,68
34,-1,0,0,-1,5,9,2,63
16,6,2,6,3,9,11,2,63
5,2,0,5,2,6,15,4,57
3,2,0,3,2,6,15,4,57
34,-1,0,0,-1,6,15,4,57
29,2,0,5,1,12,17,4,57
34,-1,0,0,-1,9,18,5,52
4,2,1,4,3,11,20,5,52
32,6,3,6,8,6,20,6,47
17,1,0,6,2,6,20,6,47
34,-1,0,0,-1,6,20,6,47
21,3,1,8,5,8,22,6,47
11,5,1,6,1,8,23,7,39
32,6,3,6,8,8,23,7,39
10,2,0,4,2,12,27,7,39
0,1,0,2,2,8,27,7,35
14,4,1,5,3,5,27,7,33
2,1,0,3,3,9,30,8,28
34,-1,0,0,-1,9,30,8,28
34,1,0,0,-1,11,32,8,28
32,6,3,6,8,11,32,8,27
23,5,2,5,5,11,32,8,27
34,1,0,0,-1,24,37,8,27
25,2,0,6,1,24,37,8,27
34,1,0,0,-1,26,39,8,27
34,-1,0,0,-1,26,39,8,27
34,1,0,0,-1,36,41,8,27
34,-1,0,0,-1,36,41,8,27
34,1,0,0,-1,38,43,8,27
34,-1,0,0,-1,38,43,8,27
32,6,3,6,8,38,43,8,27
34,1,0,0,-1,40,45,8,27
34,-1,0,0,-1,40,45,8,27
34,1,0,0,-1,50,47,8,27
34,-1,0,0,-1,50,47,8,27
34,1,0,0,-1,52,49,8,27
34,-1,0,0,-1,52,49,8,27
32,6,3,6,8,52,49,8,27
34,1,0,0,-1,54,51,8,27
34,-1,0,0,-1,54,51,8,27
34,1,0,0,-1,64,53,8,27
29,2,0,5,1,3,1,0,75
25,2,0,6,1,6,4,0,75
11,5,1,6,1,3,4,0,69
4,2,1,4,3,2,8,1,63
34,-1,0,0,-1,2,8,1,63
34,1,0,0,-1,4,10,1,63
16,6,2,6,3,4,10,1,63
7,3,1,6,0,11,16,1,63
12,3,1,4,3,9,16,2,57
26,2,1,4,4,3,16,3,53
14,4,1,5,3,8,18,3,53
32,6,3,6,8,4,20,4,47
3,2,0,3,2,4,20,4,47
34,-1,0,0,-1,4,20,4,47
34,1,0,0,-1,6,22,4,47
19,4,2,5,5,6,22,4,47
6,4,1,7,1,14,26,4,47
32,6,3,6,8,10,26,5,39
0,1,0,2,2,10,26,5,39
1,3,0,3,1,10,26,5,39
30,3,1,5,2,19,30,5,39
32,6,3,6,8,11,32,8,34
25,2,0,6,1,11,32,8,34
2,1,0,3,3,11,32,8,34
15,4,2,6,7,11,32,8,34
31,6,3,4,7,24,37,8,34
10,2,0,4,2,14,38,11,28
8,5,2,4,6,14,38,11,28
27,2,2,6,7,31,44,11,28
5,2,0,5,2,20,44,14,23
32,6,3,6,8,16,44,14,17
34,-1,0,0,-1,16,44,14,17
34,1,0,0,-1,18,46,14,17
34,-1,0,0,-1,18,46,14,17
34,1,0,0,-1,34,48,14,17
34,-1,0,0,-1,34,48,14,17
34,1,0,0,-1,36,50,14,17
32,6,3,6,8,36,50,14,16
34,-1,0,0,-1,36,50,14,16
34,1,0,0,-1,38,52,14,16
34,-1,0,0,-1,38,52,14,16
2,1,0,3,3,4,4,1,74
34,-1,0,0,-1,4,4,1,74
14,4,1,5,3,7,6,1,74
7,3,1,6,0,3,8,2,69
17,1,0,6,2,3,8,2,69
10,2,0,4,2,5,10,2,69
20,3,0,7,2,1,10,2,65
34,1,0,0,-1,6,13,2,65
34,-1,0,0,-1,6,13,2,65
19,4,2,5,5,8,15,2,65
18,6,2,4,4,5,17,4,60
32,6,3,6,8,5,17,4,60
16,6,2,6,3,9,21,4,60
5,2,0,5,2,8,23,6,54
25,2,0,6,1,8,23,6,54
25,2,0,6,1,10,25,6,54
28,4,3,5,10,4,25,7,50
32,6,3,6,8,4,25,7,50
11,5,1,6,1,6,27,7,50
0,1,0,2,2,11,30,8,44
34,-1,0,0,-1,11,30,8,44
15,4,2,6,7,13,32,8,44
32,6,3,6,8,4,34,10,37
4,2,1,4,3,4,34,10,37
3,2,0,3,2,4,34,10,37
9,2,0,6,4,16,36,10,37
34,-1,0,0,-1,10,36,10,31
30,3,1,5,2,12,38,10,31
34,-1,0,0,-1,16,42,13,27
1,3,0,3,1,18,44,13,27
32,6,3,6,8,15,45,13,23
12,3,1,4,3,15,45,13,23
34,1,0,0,-1,30,47,13,23
34,-1,0,0,-1,30,47,13,23
34,1,0,0,-1,32,49,13,23
34,-1,0,0,-1,32,49,13,23
32,6,3,6,8,32,49,13,23
34,1,0,0,-1,34,51,13,23
34,-1,0,0,-1,34,51,13,23
34,1,0,0,-1,49,53,13,23
7,3,1,6,0,8,3,0,81
11,5,1,6,1,5,3,1,75
29,2,0,5,1,11,8,1,75
16,6,2,6,3,7,8,2,70
25,2,0,6,1,6,12,4,64
34,1,0,0,-1,6,12,4,64
18,6,2,4,4,8,14,4,64
30,3,1,5,2,8,18,6,60
17,1,0,6,2,10,20,6,60
19,4,2,5,5,7,20,6,54
32,6,3,6,8,9,23,8,48
14,4,1,5,3,9,23,8,48
23,5,2,5,5,9,23,8,48
32,6,3,6,8,9,23,8,48
28,4,3,5,10,23,29,8,48
6,4,1,7,1,20,29,8,43
0,1,0,2,2,16,29,9,36
21,3,1,8,5,16,29,9,36
32,6,3,6,8,16,29,9,36
34,-1,0,0,-1,20,33,9,36
34,1,0,0,-1,20,33,9,36
34,-1,0,0,-1,31,35,9,36
26,2,1,4,4,31,35,9,36
3,2,0,3,2,33,37,9,36
34,1,0,0,-1,29,37,9,33
34,-1,0,0,-1,31,39,9,33
34,1,0,0,-1,31,39,9,33
34,-1,0,0,-1,42,41,9,33
34,1,0,0,-1,42,41,9,33
34,-1,0,0,-1,44,43,9,33
34,1,0,0,-1,44,43,9,33
32,6,3,6,8,44,43,9,33
34,-1,0,0,-1,46,45,9,33
34,1,0,0,-1,46,45,9,33
34,-1,0,0,-1,57,47,9,33
34,1,0,0,-1,57,47,9,33
34,-1,0,0,-1,59,49,9,33
34,1,0,0,-1,59,49,9,33
32,6,3,6,8,59,49,9,33
34,-1,0,0,-1,61,51,9,33
34,1,0,0,-1,61,51,9,33
34,-1,0,0,-1,72,53,9,33
25,2,0,6,1,5,5,1,75
6,4,1,7,1,5,5,1,75
4,2,1,4,3,7,7,1,75
5,2,0,5,2,2,7,2,71
34,1,0,0,-1,4,9,2,71
34,-1,0,0,-1,4,9,2,71
14,4,1,5,3,8,11,2,71
1,3,0,3,1,4,13,3,66
17,1,0,6,2,4,13,3,66
29,2,0,5,1,6,15,3,66
34,-1,0,0,-1,2,16,4,61
34,1,0,0,-1,8,18,4,61
12,3,1,4,3,8,18,4,61
32,6,3,6,8,8,18,4,61
7,3,1,6,0,11,21,4,61
25,2,0,6,1,8,21,5,55
30,3,1,5,2,15,23,5,55
32,6,3,6,8,9,27,8,50
0,1,0,2,2,9,27,8,50
2,1,0,3,3,9,27,8,50
34,-1,0,0,-1,9,27,8,50
19,4,2,5,5,19,29,8,50
20,3,0,7,2,14,31,10,45
34,-1,0,0,-1,14,31,10,45
32,6,3,6,8,14,31,10,45
26,2,1,4,4,16,33,10,45
18,6,2,4,4,7,33,12,39
28,4,3,5,10,25,39,12,39
3,2,0,3,2,22,39,12,34
34,1,0,0,-1,18,39,12,31
34,-1,0,0,-1,18,39,12,31
34,1,0,0,-1,32,41,12,31
34,-1,0,0,-1,32,41,12,31
34,1,0,0,-1,34,43,12,31
34,-1,0,0,-1,34,43,12,31
32,6,3,6,8,34,43,12,31
34,1,0,0,-1,36,45,12,31
34,-1,0,0,-1,36,45,12,31
34,1,0,0,-1,50,47,12,31
34,-1,0,0,-1,50,47,12,31
34,1,0,0,-1,52,49,12,31
34,-1,0,0,-1,52,49,12,31
32,6,3,6,8,52,49,12,31
34,1,0,0,-1,54,51,12,31
34,-1,0,0,-1,54,51,12,31
34,1,0,0,-1,68,53,12,31
17,1,0,6,2,3,3,1,76
4,2,1,4,3,3,3,1,76
34,-1,0,0,-1,3,3,1,76
6,4,1,7,1,6,5,1,76
11,5,1,6,1,4,7,2,69
28,4,3,5,10,7,10,2,69
16,6,2,6,3,4,10,2,64
34,-1,0,0,-1,4,15,4,58
34,1,0,0,-1,10,17,4,58
23,5,2,5,5,10,17,4,58
32,6,3,6,8,10,17,4,58
19,4,2,5,5,15,22,4,58
14,4,1,5,3,6,22,6,53
26,2,1,4,4,9,25,7,48
12,3,1,4,3,9,25,7,48
32,6,3,6,8,9,25,7,48
7,3,1,6,0,11,27,7,48
18,6,2,4,4,9,28,8,42
32,6,3,6,8,9,28,8,42
0,1,0,2,2,22,33,8,42
25,2,0,6,1,19,33,8,40
3,2,0,3,2,13,33,9,36
8,5,2,4,6,9,33,9,33
13,1,1,5,7,23,38,9,33
34,1,0,0,-1,16,38,10,28
31,6,3,4,7,16,38,10,28
34,1,0,0,-1,32,44,10,28
32,6,3,6,8,32,44,10,27
34,-1,0,0,-1,32,44,10,27
34,1,0,0,-1,34,46,10,27
34,-1,0,0,-1,34,46,10,27
34,1,0,0,-1,46,48,10,27
34,-1,0,0,-1,46,48,10,27
34,1,0,0,-1,48,50,10,27
32,6,3,6,8,48,50,10,26
34,-1,0,0,-1,48,50,10,26
34,1,0,0,-1,50,52,10,26
34,-1,0,0,-1,50,52,10,26
16,6,2,6,3,2,2,1,77
5,2,0,5,2,8,7,1,77
34,1,0,0,-1,4,7,1,72
3,2,0,3,2,4,7,1,72
34,1,0,0,-1,6,9,1,72
34,-1,0,0,-1,6,9,1,72
19,4,2,5,5,9,11,1,72
6,4,1,7,1,4,13,3,67
12,3,1,4,3,6,15,3,67
1,3,0,3,1,1,16,4,63
25,2,0,6,1,7,18,4,63
7,3,1,6,0,4,18,4,57
32,6,3,6,8,4,18,4,57
11,5,1,6,1,7,21,4,57
17,1,0,6,2,8,23,5,51
0,1,0,2,2,8,23,5,51
9,2,0,6,4,8,23,5,51
31,6,3,4,7,10,25,5,51
32,6,3,6,8,8,29,8,44
28,4,3,5,10,8,29,8,44
34,-1,0,0,-1,8,29,8,44
14,4,1,5,3,10,31,8,44
32,6,3,6,8,5,33,9,38
13,1,1,5,7,5,33,9,38
34,-1,0,0,-1,5,33,9,38
20,3,0,7,2,16,35,9,38
34,-1,0,0,-1,12,36,9,31
26,2,1,4,4,14,38,9,31
34,-1,0,0,-1,5,38,11,25
34,1,0,0,-1,7,40,11,25
34,-1,0,0,-1,7,40,11,25
34,1,0,0,-1,20,42,11,25
34,-1,0,0,-1,20,42,11,25
34,1,0,0,-1,22,44,11,25
32,6,3,6,8,22,44,11,24
34,-1,0,0,-1,22,44,11,24
34,1,0,0,-1,24,46,11,24
34,-1,0,0,-1,24,46,11,24
34,1,0,0,-1,37,48,11,24
34,-1,0,0,-1,37,48,11,24
34,1,0,0,-1,39,50,11,24
32,6,3,6,8,39,50,11,23
34,-1,0,0,-1,39,50,11,23
34,1,0,0,-1,41,52,11,23
34,-1,0,0,-1,41,52,11,23
1,3,0,3,1,11,6,0,81
4,2,1,4,3,7,6,0,78
7,3,1,6,0,3,6,1,74
3,2,0,3,2,2,8,2,68
34,1,0,0,-1,2,8,2,68
6,4,1,7,1,4,10,2,68
5,2,0,5,2,4,12,3,61
34,1,0,0,-1,4,12,3,61
14,4,1,5,3,6,14,3,61
12,3,1,4,3,1,16,4,56
25,2,0,6,1,1,16,4,56
34,-1,0,0,-1,8,19,4,56
16,6,2,6,3,8,19,4,56
32,6,3,6,8,8,19,4,56
28,4,3,5,10,18,25,4,56
25,2,0,6,1,15,25,4,51
0,1,0,2,2,10,25,5,47
34,-1,0,0,-1,7,25,5,45
34,1,0,0,-1,7,25,5,45
32,6,3,6,8,7,25,5,45
26,2,1,4,4,9,27,5,45
11,5,1,6,1,0,27,7,39
34,-1,0,0,-1,12,32,7,39
32,6,3,6,8,12,32,7,38
2,1,0,3,3,12,32,7,38
34,1,0,0,-1,12,32,7,38
19,4,2,5,5,14,34,7,38
18,6,2,4,4,16,36,9,33
10,2,0,4,2,20,40,9,33
